dataset,size,algorithm,mean,stddev,min,max,runtime_ms,successful_runs,requested_runs
C_10K_D.pnt,10000,MST_Polygonisation,452.991,0.0,452.991,452.991,6788.764,1,1
C_10K_I.pnt,10000,MST_Polygonisation,3022590000000.0,0.0,3022590000000.0,3022590000000.0,145464.787,1,1
